id,title,year,concepts,primary_topic
W2055655674,An anatomically comprehensive atlas of the adult human brain transcriptome,2012,'brain atlas';'computational biology';'gene expression profiling';'gene expression';'gene';'genetics'];'human brain';'neocortex';'neuroscience';'transcriptome';['biology',Genetics
W2124799197,SortMeRNA: fast and accurate filtering of ribosomal RNAs in metatranscriptomic data,2012,'biology';'coding (social sciences)';'computational biology';'computer science';'gene';'genetics';'mathematics';'rna';'statistics'];['ribosomal rna',Genetics|Mathematics
W2148663653,Molecular ecological network analyses,2012,'biology';'computational biology';'computer science';'data science';'ecology';'evolutionary biology';'gene expression'];'gene';'genetics';['dna microarray',Genetics
W2166214412,Ancient Admixture in Human History,2012,'evolutionary biology'];'genetics';['biology',Genetics
W2089335658,Predicting the Functional Effect of Amino Acid Substitutions and Indels,2012,'amino acid';'biology';'computational biology';'gene';'genetics';'genotype'];'indel mutation';'indel';'multiple sequence alignment';'mutation';'peptide sequence';'protein sequencing';'sequence (biology)';'sequence alignment';'sequence logo';'single-nucleotide polymorphism';['uniprot',Genetics
W2137586531,RSeQC: quality control of RNA-seq experiments,2012,'biology';'computational biology';'computer science';'data mining';'gene expression'];'gene';'genetics';'programming language';'rna';'rna-seq';'scripting language';'software';'source code';'transcriptome';['python (programming language)',Genetics
W2093044565,Inference of Population Splits and Mixtures from Genome-Wide Allele Frequency Data,2012,'allele frequency';'allele';'artificial intelligence';'coalescent theory';'computer science';'demography';'domestication';'evolutionary biology';'extant taxon';'gene';'genetic data';'genetics';'genome';'inference';'most recent common ancestor';'phylogenetics';'population genetics';'population';'sociology'];['biology',Genetics
W1964963969,The accessible chromatin landscape of the human genome,2012,'biology';'chia-pet';'chromatin remodeling';'computational biology';'dna methylation';'dna';'dnase i hypersensitive site';'encode';'enhancer';'gene expression'];'gene';'genetics';'genome';'human genome';'promoter';'regulatory sequence';'transcription factor';['chromatin',Genetics
W2519244818,An integrated encyclopedia of DNA elements in the human genome,2012,'biology';'computational biology';'computer science';'dna';'encyclopedia';'gene';'genetics';'genome';'library science'];['human genome',Genetics
W1973831267,Defining the core Arabidopsis thaliana root microbiome,2012,'16s ribosomal rna';'actinobacteria';'arabidopsis thaliana';'arabidopsis';'bacteria';'biology';'botany';'bulk soil';'ecology';'ecosystem';'gene';'genetics';'microbiome';'mutant'];'proteobacteria';['rhizosphere',Genetics
W2156078931,Combined BRAF and MEK Inhibition in Melanoma with BRAF V600 Mutations,2012,'biology';'c-raf';'cancer research';'dabrafenib';'genetics'];'kinase';'mapk;'medicine';'mek inhibitor';'melanoma';'metastatic melanoma';'mitogen-activated protein kinase kinase';'protein kinase a';'vemurafenib';['trametinib';erk pathway',Genetics
W2019670881,Cas9–crRNA ribonucleoprotein complex mediates specific DNA cleavage for adaptive immunity in bacteria,2012,'biology';'cas9';'cell biology';'crispr';'dna';'endonuclease';'gene'];'genetics';'nucleic acid';'plasmid';'ribonucleoprotein';'rna';['trans-activating crrna',Genetics
W2064815984,Multiplex Genome Engineering Using CRISPR/Cas Systems,2013,'biology';'cas9';'computational biology';'dna';'gene'];'genetics';'genome editing';'genome engineering';'genome';'guide rna';'multiplex';'nuclease';'palindrome';'rna';['crispr',Genetics|Biology
W2140729960,"TopHat2: accurate alignment of transcriptomes in the presence of insertions, deletions and gene fusions",2013,'computational biology';'computational genomics';'evolutionary biology';'gene expression'];'gene';'genetics';'genome biology';'genome';'genomics';'human genetics';'transcriptome';['biology',Genetics|Biology
W2044702943,Evaluation of Factors Related to Late Recurrence - Later than 10 Years after the Initial Treatment - in Primary Breast Cancer,2013,'biology';'biotechnology'];'botany';'breast cancer';'cancer cell';'cancer research';'cancer';'cell division';'cell';'dormancy';'genetics';'germination';'in vivo';'internal medicine';'liver cancer';'medicine';'metastatic breast cancer';'pathology';['metastasis',Genetics|Biology
W1977709885,Genome engineering using the CRISPR-Cas9 system,2013,'biology';'cas9';'computational biology';'dna mismatch repair'];'dna repair';'gene targeting';'gene';'genetics';'genome editing';'genome engineering';'genome';'guide rna';'homologous recombination';'homology directed repair';'non-homologous end joining';'nuclease';'synthetic biology';['crispr',Genetics|Biology
W2152061559,Signatures of mutational processes in human cancer,2013,'biology';'computational biology';'gene'];'genetics';'genome';'human genome';['cancer',Genetics|Biology
W2166562121,Diet rapidly and reproducibly alters the human gut microbiome,2013,'16s ribosomal rna';'bacteria';'bacteroides';'biochemistry';'bioinformatics';'feces';'firmicutes';'food science';'genetics'];'gut flora';'microbial ecology';'microbiology';'microbiome';'microorganism';'roseburia';'ruminococcus';['biology',Genetics|Biology
W2018838463,The Genotype-Tissue Expression (GTEx) project.,2013,'computational biology';'disease';'expression quantitative trait loci';'gene';'genetic association';'genetic variation';'genetics';'genome';'genome-wide association study';'genotype';'human genome';'medicine'];'pathology';'phenotype';'single-nucleotide polymorphism';['biology',Genetics|Biology
W2003171404,RNA-Guided Human Genome Engineering via Cas9,2013,'biology';'cas9';'computational biology';'gene'];'genetics';'genome editing';'genome engineering';'genome';'guide rna';'human genome';'rna';['crispr',Genetics|Biology
W2110300022,Predictive functional profiling of microbial communities using 16S rRNA marker gene sequences,2013,'16s ribosomal rna';'biology';'computational biology';'evolutionary biology'];'gene';'genetics';'genome';'microbiome';'phylogenetic tree';'phylogenetics';'ribosomal rna';['metagenomics',Genetics|Biology
W2158485828,The Cancer Genome Atlas Pan-Cancer analysis project,2013,'bioinformatics';'cancer';'computational biology';'ecology'];'epigenetics';'gene';'genetics';'genome';'genomics';'repurposing';['biology',Genetics|Biology
W2064165694,Natural RNA circles function as efficient microRNA sponges,2013,'argonaute';'biology';'cell biology';'circular rna';'competing endogenous rna';'computational biology';'gene expression';'gene';'genetics';'long non-coding rna'];'messenger rna';'non-coding rna';'rna interference';'rna';'untranslated region';['microrna',Genetics|Biology
W2058835062,Circular RNAs are a large class of animal RNAs with regulatory potency,2013,'biology';'cell biology';'computational biology';'exon';'function (biology)';'gene'];'genetics';'long non-coding rna';'microrna';'non-coding rna';'rna';'zebrafish';['circular rna',Genetics|Biology
W2117457769,Development of a Dual-Index Sequencing Strategy and Curation Pipeline for Analyzing Amplicon Sequence Data on the MiSeq Illumina Sequencing Platform,2013,'amplicon';'biology';'computational biology';'contig';'deep sequencing';'dna sequencing';'gene expression'];'gene';'genetics';'genome';'hybrid genome assembly';'illumina dye sequencing';'polymerase chain reaction';'pyrosequencing';'sequence assembly';'shotgun sequencing';'transcriptome';['metagenomics',Genetics|Biology
W1974047233,DNA methylation age of human tissues and cell types,2013,'cancer';'chromatin';'computational biology';'cpg site';'dna methylation';'dna';'epigenetics';'gene expression'];'gene';'genetics';'methylation';'somatic cell';['biology',Genetics|Biology
W2117757143,"Transposition of native chromatin for fast and sensitive epigenomic profiling of open chromatin, DNA-binding proteins and nucleosome position",2013,'biology';'cell biology';'chip-sequencing';'computational biology';'dna methylation';'dna sequencing';'dna';'epigenome';'epigenomics';'gene expression'];'gene';'genetics';'genome';'nucleosome';'transposable element';'transposase';['chromatin',Genetics|Biology
W1905058580,Mendelian Randomization Analysis With Multiple Genetic Variants Using Summarized Data,2013,'bioinformatics';'biology';'clinical trial';'computational biology';'gene';'genetic variants';'genetics';'genotype'];'mendelian inheritance';'randomization';['mendelian randomization',Genetics|Biology
W2117977572,"starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein–RNA interaction networks from large-scale CLIP-Seq data",2013,'biology';'computational biology';'gene';'genetics';'genome'];'long non-coding rna';'microrna';'non-coding rna';'pseudogene';'rna';['competing endogenous rna',Genetics|Biology
W2009720434,Mutational heterogeneity in cancer and the search for new cancer-associated genes,2013,'cancer genome sequencing'];'cancer';'computational biology';'dna sequencing';'exome sequencing';'exome';'gene';'genetics';'genome';'human genome';'mutation';['biology',Genetics|Biology
W2041440766,Integrated genomic characterization of endometrial carcinoma,2013,'allele'];'arid1a';'biochemistry';'biology';'cancer research';'cancer';'carcinoma';'comparative genomic hybridization';'dna damage';'dna';'endometrial cancer';'gene';'genetics';'genome instability';'genome';'kras';'microsatellite instability';'microsatellite';'mutation';'ovarian cancer';'pi3k;'serous carcinoma';'serous fluid';'signal transduction';['pten';akt;mtor pathway',Genetics|Biology
W1973260880,Genome-Scale CRISPR-Cas9 Knockout Screening in Human Cells,2013,'biology';'cas9';'computational biology';'embryonic stem cell'];'gene knockout';'gene';'genetics';'genome editing';'genome';'human genome';'induced pluripotent stem cell';['crispr',Genetics|Biology
W2077327925,miRBase: annotating high confidence microRNAs using deep sequencing data,2013,'annotation';'biology';'computational biology';'gene'];'genetics';'microrna';['mirbase',Genetics|Biology
W2018286352,Cerebral organoids model human brain development and microcephaly,2013,'biology';'cell biology';'cerebral cortex';'corticogenesis';'embryonic stem cell';'gene'];'genetics';'human brain';'induced pluripotent stem cell';'microcephaly';'neural stem cell';'neuroscience';'progenitor cell';'progenitor';'stem cell';['organoid',Genetics|Biology
W1255676896,Genomic and Epigenomic Landscapes of Adult De Novo Acute Myeloid Leukemia,2013,'bioinformatics';'biology';'cancer research';'computational biology';'dna methylation';'gene expression'];'gene';'genetics';'immunology';'leukemia';'medicine';'myeloid leukemia';'myeloid';['epigenomics',Genetics|Biology
W2060185417,"The Microbial Metabolites, Short-Chain Fatty Acids, Regulate Colonic T <sub>reg</sub> Cell Homeostasis",2013,'bacteria';'biochemistry';'biology';'cell biology';'colitis';'genetics'];'gut flora';'homeostasis';'immunology';'microbiology';['metabolite',Genetics|Biology
W2160051211,Repurposing CRISPR as an RNA-Guided Platform for Sequence-Specific Control of Gene Expression,2013,'computational biology';'crispr';'ecology'];'gene expression';'gene';'genetics';'repurposing';'rna';'sequence (biology)';['biology',Genetics|Biology
